NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,195543.3,A,3334.7425,N,11732.0208,W,46.20,243.10,300110,,*25
$GPRMC,195546.3,A,3334.7250,N,11732.0612,W,45.90,244.00,300110,,*25
$GPRMC,195549.3,A,3334.7078,N,11732.1022,W,46.40,243.10,300110,,*2E
$GPRMC,195552.3,A,3334.6905,N,11732.1430,W,44.50,243.20,300110,,*21
$GPRMC,195555.3,A,3334.6743,N,11732.1820,W,45.10,244.50,300110,,*22
$GPRMC,195558.3,A,3334.6544,N,11732.2150,W,41.00,232.30,300110,,*25
$GPRMC,195601.3,A,3334.6321,N,11732.2446,W,40.50,224.90,300110,,*24
$GPRMC,195604.3,A,3334.6072,N,11732.2716,W,39.40,220.90,300110,,*29
$GPRMC,195607.3,A,3334.5829,N,11732.2967,W,38.70,222.20,300110,,*2C
$GPRMC,195610.3,A,3334.5600,N,11732.3248,W,40.50,227.00,300110,,*22
$GPRMC,195613.3,A,3334.5366,N,11732.3568,W,44.00,229.50,300110,,*2B
$GPRMC,195616.3,A,3334.5119,N,11732.3910,W,45.00,229.50,300110,,*26
$GPRMC,195619.3,A,3334.4870,N,11732.4240,W,43.40,228.40,300110,,*25
$GPRMC,195622.3,A,3334.4621,N,11732.4514,W,40.00,220.60,300110,,*2C
$GPRMC,195625.3,A,3334.4340,N,11732.4728,W,39.60,210.70,300110,,*2E
$GPRMC,195628.3,A,3334.3988,N,11732.4911,W,44.30,204.80,300110,,*2B
$GPRMC,195631.3,A,3334.3629,N,11732.5113,W,46.20,205.20,300110,,*24
$GPRMC,195634.3,A,3334.3293,N,11732.5292,W,44.90,204.90,300110,,*2D
$GPRMC,195637.3,A,3334.2929,N,11732.5463,W,46.20,201.90,300110,,*21
$GPRMC,195640.3,A,3334.2544,N,11732.5645,W,51.40,203.80,300110,,*23
$GPRMC,195643.3,A,3334.2143,N,11732.5867,W,53.00,205.00,300110,,*25
$GPRMC,195646.3,A,3334.1719,N,11732.6079,W,54.20,203.60,300110,,*2B
$GPRMC,195649.3,A,3334.1288,N,11732.6301,W,57.20,204.20,300110,,*25
$GPRMC,195653.3,A,3334.0702,N,11732.6620,W,58.00,203.60,300110,,*20
$GPRMC,195656.3,A,3334.0266,N,11732.6835,W,56.90,201.80,300110,,*23
$GPRMC,195659.3,A,3333.9829,N,11732.7026,W,56.80,200.00,300110,,*20
$GPRMC,195702.3,A,3333.9382,N,11732.7216,W,57.00,198.70,300110,,*28
$GPRMC,195705.3,A,3333.8932,N,11732.7399,W,57.20,198.70,300110,,*2B
$GPRMC,195708.3,A,3333.8480,N,11732.7579,W,57.10,198.50,300110,,*2B
$GPRMC,195711.3,A,3333.8021,N,11732.7766,W,57.60,198.70,300110,,*25
$GPRMC,195714.3,A,3333.7570,N,11732.7954,W,57.30,199.50,300110,,*27
$GPRMC,195717.3,A,3333.7127,N,11732.8141,W,57.40,200.20,300110,,*22
$GPRMC,195720.3,A,3333.6678,N,11732.8331,W,57.30,200.00,300110,,*2A
$GPRMC,195723.3,A,3333.6225,N,11732.8532,W,57.10,199.30,300110,,*22
$GPRMC,195726.3,A,3333.5779,N,11732.8719,W,56.60,198.70,300110,,*20
$GPRMC,195729.3,A,3333.5328,N,11732.8899,W,57.20,199.90,300110,,*22
$GPRMC,195732.3,A,3333.4875,N,11732.9089,W,56.90,198.50,300110,,*25
$GPRMC,195735.3,A,3333.4425,N,11732.9269,W,57.30,198.60,300110,,*2F
$GPRMC,195738.3,A,3333.3957,N,11732.9414,W,57.60,191.30,300110,,*28
$GPRMC,195741.3,A,3333.3489,N,11732.9512,W,56.70,188.20,300110,,*26
$GPRMC,195744.3,A,3333.3016,N,11732.9535,W,56.20,181.90,300110,,*23
$GPRMC,195747.3,A,3333.2545,N,11732.9498,W,57.20,177.70,300110,,*22
$GPRMC,195750.3,A,3333.2072,N,11732.9473,W,57.50,176.50,300110,,*24
$GPRMC,195753.3,A,3333.1598,N,11732.9444,W,57.00,177.30,300110,,*23
$GPRMC,195756.3,A,3333.1125,N,11732.9416,W,57.00,177.30,300110,,*23
$GPRMC,195759.3,A,3333.0645,N,11732.9381,W,57.00,176.50,300110,,*22
$GPRMC,195802.3,A,3333.0183,N,11732.9349,W,57.20,175.40,300110,,*2A
$GPRMC,195805.3,A,3332.9701,N,11732.9325,W,57.20,177.10,300110,,*24
$GPRMC,195808.3,A,3332.9217,N,11732.9297,W,59.20,177.20,300110,,*2E
$GPRMC,195811.3,A,3332.8724,N,11732.9273,W,59.60,178.40,300110,,*25
$GPRMC,195814.3,A,3332.8236,N,11732.9313,W,57.70,186.40,300110,,*2F
$GPRMC,195817.3,A,3332.7775,N,11732.9412,W,54.80,191.30,300110,,*2A
$GPRMC,195820.3,A,3332.7307,N,11732.9548,W,57.50,193.10,300110,,*2F
$GPRMC,195823.3,A,3332.6839,N,11732.9670,W,57.30,191.40,300110,,*22
$GPRMC,195826.3,A,3332.6366,N,11732.9721,W,57.20,184.10,300110,,*23
$GPRMC,195829.3,A,3332.5892,N,11732.9592,W,58.00,168.20,300110,,*29
$GPRMC,195832.3,A,3332.5445,N,11732.9405,W,56.60,162.90,300110,,*23
$GPRMC,195835.3,A,3332.4995,N,11732.9243,W,56.50,165.20,300110,,*2E
$GPRMC,195838.3,A,3332.4516,N,11732.9154,W,58.20,175.80,300110,,*23
$GPRMC,195841.3,A,3332.4035,N,11732.9180,W,59.50,184.70,300110,,*27
$GPRMC,195844.3,A,3332.3577,N,11732.9334,W,57.00,194.80,300110,,*2E
$GPRMC,195847.3,A,3332.3113,N,11732.9486,W,57.40,194.20,300110,,*2B
$GPRMC,195850.3,A,3332.2648,N,11732.9596,W,57.20,186.80,300110,,*2A
$GPRMC,195853.3,A,3332.2176,N,11732.9633,W,57.00,182.90,300110,,*28
$GPRMC,195857.3,A,3332.1555,N,11732.9666,W,55.50,182.60,300110,,*22
$GPRMC,195900.3,A,3332.1104,N,11732.9709,W,53.50,186.60,300110,,*2B
$GPRMC,195903.3,A,3332.0657,N,11732.9792,W,54.30,190.40,300110,,*2E
$GPRMC,195906.3,A,3332.0213,N,11732.9929,W,54.90,196.00,300110,,*29
