NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,204606.61,A,3313.4470,N,11723.5048,W,27.624,176.084,041110,0,W,A*1C
$GPRMC,204609.61,A,3313.4176,N,11723.5024,W,39.720,174.940,041110,0,W,A*13
$GPRMC,204612.61,A,3313.3791,N,11723.5002,W,46.646,175.232,041110,0,W,A*13
$GPRMC,204615.61,A,3313.3395,N,11723.4938,W,47.504,168.438,041110,0,W,A*11
$GPRMC,204618.61,A,3313.3013,N,11723.4801,W,45.377,157.465,041110,0,W,A*1E
$GPRMC,204621.61,A,3313.2661,N,11723.4613,W,43.104,155.632,041110,0,W,A*19
$GPRMC,204624.61,A,3313.2336,N,11723.4429,W,40.821,155.093,041110,0,W,A*10
$GPRMC,204627.61,A,3313.2035,N,11723.4260,W,39.011,155.897,041110,0,W,A*11
$GPRMC,204630.61,A,3313.1743,N,11723.4103,W,37.792,156.458,041110,0,W,A*1A
$GPRMC,204633.61,A,3313.1456,N,11723.3952,W,38.037,155.643,041110,0,W,A*19
$GPRMC,204636.61,A,3313.1160,N,11723.3796,W,38.676,155.806,041110,0,W,A*16
$GPRMC,204639.61,A,3313.0863,N,11723.3637,W,38.956,155.777,041110,0,W,A*1C
$GPRMC,204642.61,A,3313.0568,N,11723.3475,W,38.301,155.821,041110,0,W,A*16
$GPRMC,204645.61,A,3313.0282,N,11723.3324,W,36.327,156.266,041110,0,W,A*11
$GPRMC,204648.61,A,3313.0035,N,11723.3189,W,27.326,153.572,041110,0,W,A*11
$GPRMC,204651.61,A,3312.9864,N,11723.3095,W,18.535,154.197,041110,0,W,A*11
$GPRMC,204654.61,A,3312.9769,N,11723.3048,W,8.175,153.999,041110,0,W,A*26
