NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,190148.9,A,3343.780337,N,11723.283713,W,67.5,282.0,280510,,,A*47
$GPRMC,190151.9,A,3343.793132,N,11723.347459,W,66.3,282.4,280510,,,A*4D
$GPRMC,190154.9,A,3343.804764,N,11723.410927,W,66.5,278.9,280510,,,A*43
$GPRMC,190157.9,A,3343.811479,N,11723.476126,W,65.9,275.0,280510,,,A*49
$GPRMC,190200.9,A,3343.812150,N,11723.540012,W,64.4,270.5,280510,,,A*4B
$GPRMC,190203.9,A,3343.811227,N,11723.603978,W,64.2,269.0,280510,,,A*42
$GPRMC,190206.9,A,3343.810356,N,11723.670711,W,65.3,270.0,280510,,,A*4C
$GPRMC,190209.9,A,3343.813060,N,11723.735531,W,64.7,273.8,280510,,,A*48
$GPRMC,190212.9,A,3343.817248,N,11723.799969,W,64.5,276.5,280510,,,A*43
$GPRMC,190215.9,A,3343.829823,N,11723.864408,W,64.5,283.0,280510,,,A*46
$GPRMC,190218.9,A,3343.845384,N,11723.927483,W,65.6,286.1,280510,,,A*44
$GPRMC,190221.9,A,3343.863488,N,11723.992086,W,68.3,290.7,280510,,,A*47
$GPRMC,190224.9,A,3343.892853,N,11724.057104,W,70.8,297.7,280510,,,A*4F
$GPRMC,190227.9,A,3343.923708,N,11724.115388,W,70.2,300.6,280510,,,A*43
$GPRMC,190230.9,A,3343.950433,N,11724.174459,W,68.9,297.8,280510,,,A*45
$GPRMC,190233.9,A,3343.972331,N,11724.235143,W,68.3,292.6,280510,,,A*4A
$GPRMC,190236.9,A,3343.988613,N,11724.300184,W,68.5,287.7,280510,,,A*40
$GPRMC,190239.9,A,3344.001703,N,11724.364800,W,67.8,282.7,280510,,,A*40
$GPRMC,190242.9,A,3344.011842,N,11724.433179,W,66.4,278.6,280510,,,A*4C
$GPRMC,190245.9,A,3344.014662,N,11724.498311,W,65.2,272.9,280510,,,A*4F
$GPRMC,190248.9,A,3344.014320,N,11724.560954,W,63.9,269.3,280510,,,A*41
$GPRMC,190251.9,A,3344.012624,N,11724.626091,W,63.4,268.0,280510,,,A*40
$GPRMC,190254.9,A,3344.012316,N,11724.689055,W,61.8,268.7,280510,,,A*45
$GPRMC,190257.9,A,3344.012228,N,11724.746562,W,57.2,269.5,280510,,,A*45
$GPRMC,190300.9,A,3344.009497,N,11724.803647,W,59.0,268.3,280510,,,A*4F
$GPRMC,190303.9,A,3344.006987,N,11724.866272,W,62.0,268.3,280510,,,A*46
$GPRMC,190306.9,A,3344.007905,N,11724.929225,W,63.6,271.4,280510,,,A*48
$GPRMC,190309.9,A,3344.013212,N,11724.989723,W,63.3,277.4,280510,,,A*45
$GPRMC,190312.9,A,3344.023506,N,11725.054065,W,64.1,282.3,280510,,,A*4B
$GPRMC,190315.9,A,3344.038529,N,11725.117806,W,64.9,286.7,280510,,,A*48
$GPRMC,190318.9,A,3344.059985,N,11725.178815,W,64.6,292.6,280510,,,A*48
$GPRMC,190321.9,A,3344.083364,N,11725.234030,W,63.0,296.8,280510,,,A*4F
$GPRMC,190324.9,A,3344.114197,N,11725.291797,W,65.4,301.7,280510,,,A*4C
$GPRMC,190327.9,A,3344.141255,N,11725.344002,W,62.8,304.8,280510,,,A*41
$GPRMC,190330.9,A,3344.171962,N,11725.394631,W,63.0,306.7,280510,,,A*44
$GPRMC,190333.9,A,3344.205767,N,11725.446188,W,64.6,307.7,280510,,,A*41
$GPRMC,190336.9,A,3344.237305,N,11725.497195,W,64.5,307.1,280510,,,A*40
$GPRMC,190339.9,A,3344.270761,N,11725.550114,W,65.9,307.5,280510,,,A*40
$GPRMC,190342.9,A,3344.307555,N,11725.604928,W,69.1,308.1,280510,,,A*42
$GPRMC,190345.9,A,3344.347576,N,11725.659625,W,72.3,310.4,280510,,,A*4E
$GPRMC,190348.9,A,3344.376609,N,11725.711244,W,66.7,307.0,280510,,,A*47
$GPRMC,190351.9,A,3344.409985,N,11725.767971,W,68.5,304.4,280510,,,A*4C
$GPRMC,190354.9,A,3344.439029,N,11725.824300,W,66.4,301.0,280510,,,A*4F
$GPRMC,190357.9,A,3344.465933,N,11725.883418,W,66.5,297.2,280510,,,A*49
$GPRMC,190400.9,A,3344.484306,N,11725.941726,W,64.0,291.7,280510,,,A*4A
$GPRMC,190403.9,A,3344.500488,N,11726.003068,W,64.6,288.7,280510,,,A*4A
$GPRMC,190406.2,A,3344.512913,N,11726.055320,W,67.6,285.6,280510,,,A*4B
$GPRMC,190409.9,A,3344.531198,N,11726.133573,W,66.3,283.5,280510,,,A*45
$GPRMC,190412.9,A,3344.541062,N,11726.196095,W,65.4,280.9,280510,,,A*45
$GPRMC,190415.9,A,3344.550297,N,11726.259788,W,64.1,281.2,280510,,,A*4F
$GPRMC,190418.9,A,3344.561079,N,11726.321816,W,63.1,282.8,280510,,,A*4A
$GPRMC,190422.2,A,3344.577063,N,11726.391557,W,64.5,285.5,280510,,,A*4E
$GPRMC,190425.9,A,3344.599432,N,11726.462605,W,62.1,292.1,280510,,,A*4D
$GPRMC,190428.9,A,3344.623319,N,11726.517668,W,63.2,296.6,280510,,,A*45
$GPRMC,190431.9,A,3344.651955,N,11726.572779,W,63.7,300.1,280510,,,A*44
$GPRMC,190434.9,A,3344.675702,N,11726.631498,W,64.9,296.9,280510,,,A*4C
$GPRMC,190437.9,A,3344.699100,N,11726.687205,W,64.0,297.5,280510,,,A*42
$GPRMC,190440.9,A,3344.725472,N,11726.744078,W,66.1,298.8,280510,,,A*43
$GPRMC,190443.9,A,3344.750733,N,11726.802488,W,64.6,297.7,280510,,,A*47
$GPRMC,190446.9,A,3344.778280,N,11726.862066,W,67.4,298.3,280510,,,A*4D
$GPRMC,190449.9,A,3344.806644,N,11726.923996,W,70.1,298.4,280510,,,A*4E
$GPRMC,190452.9,A,3344.836687,N,11726.986859,W,70.9,299.6,280510,,,A*4E
$GPRMC,190455.9,A,3344.865579,N,11727.048368,W,70.1,300.5,280510,,,A*44
$GPRMC,190458.9,A,3344.900256,N,11727.104043,W,69.6,307.5,280510,,,A*4A
$GPRMC,190501.2,A,3344.932364,N,11727.144690,W,71.5,311.7,280510,,,A*4E
$GPRMC,190504.9,A,3344.980519,N,11727.205151,W,68.4,316.1,280510,,,A*41
$GPRMC,190507.9,A,3345.025636,N,11727.248651,W,69.9,322.4,280510,,,A*4B
$GPRMC,190510.9,A,3345.076310,N,11727.287022,W,70.6,327.7,280510,,,A*4A
$GPRMC,190513.9,A,3345.128044,N,11727.321130,W,69.3,329.9,280510,,,A*43
$GPRMC,190516.9,A,3345.174752,N,11727.357011,W,65.0,327.9,280510,,,A*4D
$GPRMC,190519.9,A,3345.216792,N,11727.392927,W,63.6,324.1,280510,,,A*47
$GPRMC,190522.9,A,3345.257351,N,11727.434369,W,64.9,319.5,280510,,,A*48
$GPRMC,190525.9,A,3345.298782,N,11727.479202,W,66.4,315.8,280510,,,A*4D
$GPRMC,190528.9,A,3345.333032,N,11727.528964,W,65.8,309.7,280510,,,A*4F
$GPRMC,190531.9,A,3345.370614,N,11727.581012,W,68.4,308.6,280510,,,A*48
$GPRMC,190534.9,A,3345.408460,N,11727.632233,W,70.3,309.8,280510,,,A*4F
$GPRMC,190537.9,A,3345.447648,N,11727.691623,W,74.4,308.2,280510,,,A*4B
$GPRMC,190540.9,A,3345.483474,N,11727.747260,W,71.9,308.1,280510,,,A*4C
$GPRMC,190543.9,A,3345.519999,N,11727.803733,W,71.2,308.1,280510,,,A*44
$GPRMC,190546.9,A,3345.551709,N,11727.862143,W,70.9,304.4,280510,,,A*4F
$GPRMC,190549.9,A,3345.583658,N,11727.923435,W,71.7,300.6,280510,,,A*43
$GPRMC,190552.9,A,3345.615197,N,11727.988438,W,73.1,297.5,280510,,,A*45
$GPRMC,190555.9,A,3345.639226,N,11728.053550,W,71.9,293.3,280510,,,A*42
$GPRMC,190558.9,A,3345.658519,N,11728.118540,W,70.1,289.3,280510,,,A*4E
$GPRMC,190601.9,A,3345.673730,N,11728.185609,W,71.9,286.9,280510,,,A*47
$GPRMC,190604.2,A,3345.692340,N,11728.236714,W,71.0,295.3,280510,,,A*42
$GPRMC,190607.2,A,3345.719847,N,11728.300389,W,71.1,301.4,280510,,,A*41
$GPRMC,190610.2,A,3345.752305,N,11728.359029,W,71.4,305.1,280510,,,A*44
$GPRMC,190614.2,A,3345.801376,N,11728.431356,W,69.7,311.2,280510,,,A*43
$GPRMC,190617.9,A,3345.852244,N,11728.491665,W,69.6,317.9,280510,,,A*4E
$GPRMC,190620.9,A,3345.900198,N,11728.536584,W,71.3,322.4,280510,,,A*49
$GPRMC,190623.9,A,3345.951179,N,11728.578686,W,72.6,324.4,280510,,,A*4A
$GPRMC,190626.2,A,3345.986543,N,11728.610067,W,72.3,322.8,280510,,,A*48
$GPRMC,190629.9,A,3346.041993,N,11728.663767,W,71.3,320.1,280510,,,A*47
$GPRMC,190632.9,A,3346.084996,N,11728.715379,W,71.8,313.3,280510,,,A*43
$GPRMC,190635.9,A,3346.121348,N,11728.768673,W,70.8,308.3,280510,,,A*4D
$GPRMC,190638.9,A,3346.152428,N,11728.828318,W,71.8,305.3,280510,,,A*4A
$GPRMC,190641.9,A,3346.188403,N,11728.884130,W,70.9,307.2,280510,,,A*47
$GPRMC,190644.9,A,3346.229294,N,11728.938317,W,71.6,312.1,280510,,,A*4A
$GPRMC,190647.9,A,3346.271214,N,11728.990747,W,71.1,315.6,280510,,,A*48
$GPRMC,190650.9,A,3346.316817,N,11729.038282,W,71.4,320.8,280510,,,A*4C
$GPRMC,190653.9,A,3346.369252,N,11729.078402,W,72.5,327.5,280510,,,A*4E
$GPRMC,190656.9,A,3346.422603,N,11729.112880,W,72.5,330.5,280510,,,A*4E
$GPRMC,190659.9,A,3346.472974,N,11729.147639,W,69.5,331.3,280510,,,A*4A
$GPRMC,190702.9,A,3346.526652,N,11729.178904,W,71.2,332.3,280510,,,A*4E
$GPRMC,190705.9,A,3346.577552,N,11729.212578,W,70.0,331.8,280510,,,A*4D
$GPRMC,190708.9,A,3346.628747,N,11729.243797,W,68.5,333.0,280510,,,A*4E
$GPRMC,190711.9,A,3346.678938,N,11729.275887,W,69.3,332.4,280510,,,A*4C
$GPRMC,190714.9,A,3346.729588,N,11729.308756,W,69.2,331.8,280510,,,A*4D
$GPRMC,190717.9,A,3346.780250,N,11729.340259,W,68.2,332.2,280510,,,A*41
$GPRMC,190720.9,A,3346.830072,N,11729.371904,W,69.3,332.7,280510,,,A*47
$GPRMC,190723.9,A,3346.881196,N,11729.404521,W,69.5,332.6,280510,,,A*4C
$GPRMC,190726.9,A,3346.934214,N,11729.434836,W,69.3,333.0,280510,,,A*46
$GPRMC,190729.9,A,3346.986497,N,11729.464480,W,69.7,333.1,280510,,,A*4C
$GPRMC,190732.9,A,3347.039249,N,11729.498891,W,70.4,330.7,280510,,,A*4E
$GPRMC,190735.9,A,3347.087877,N,11729.536256,W,69.1,327.5,280510,,,A*46
$GPRMC,190738.9,A,3347.137062,N,11729.575271,W,69.9,327.0,280510,,,A*42
$GPRMC,190742.2,A,3347.189800,N,11729.617442,W,68.2,326.5,280510,,,A*42
$GPRMC,190745.9,A,3347.247837,N,11729.663982,W,66.1,326.7,280510,,,A*46
$GPRMC,190748.9,A,3347.293694,N,11729.700532,W,66.2,327.1,280510,,,A*42
$GPRMC,190751.9,A,3347.340585,N,11729.734558,W,66.0,327.6,280510,,,A*48
$GPRMC,190755.2,A,3347.389873,N,11729.773060,W,64.7,326.2,280510,,,A*4B
$GPRMC,190758.2,A,3347.436704,N,11729.808999,W,64.6,327.0,280510,,,A*44
$GPRMC,190801.2,A,3347.481374,N,11729.843555,W,64.3,327.1,280510,,,A*4F
$GPRMC,190804.9,A,3347.536821,N,11729.880834,W,63.6,327.7,280510,,,A*46
$GPRMC,190807.9,A,3347.582070,N,11729.916885,W,64.2,326.3,280510,,,A*44
$GPRMC,190810.9,A,3347.627312,N,11729.952185,W,64.4,326.5,280510,,,A*40
